scenario,step,t,x,y,z,vx,vy,vz,x_used,y_used,z_used,vx_used,vy_used,vz_used,roll,pitch,yaw,p,q,r,ref_x,ref_y,ref_z,err_x,err_y,err_z,err_norm,thrust_cmd,rates_des_x,rates_des_y,rates_des_z,action0,action1,action2,action3,noise_active,dropout_active,dropout_mode,reward
normal,263,1.3199999999999938,0.14040014366792064,0.8901443560309787,1.0940073329747302,-0.14517191823611422,0.3569386798076564,0.09366122914550228,0.14040014366792064,0.8901443560309787,1.0940073329747302,-0.14517191823611422,0.3569386798076564,0.09366122914550228,0.01634211564297043,-0.012986797935416124,0.0010750687315551587,0.07103775210664301,-0.3286984445071671,0.009190125611598028,0.6753328081210273,0.7375131173581713,1.0,0.5349326644531066,-0.15263123867280748,-0.09400733297473018,0.5641689721800707,0.2567278148128162,0.055165739869242815,-0.30174074563959513,-0.005412444319813,0.08660819,0.0526794,-0.2881412,-0.0051685036,False,False,NONE,-0.5666720715747235
normal,264,1.3249999999999937,0.13894251450502187,0.8936961682864368,1.0949187640332092,-0.14598532840393938,0.35459075453616234,0.09027314781962568,0.13894251450502187,0.8936961682864368,1.0949187640332092,-0.14598532840393938,0.35459075453616234,0.09027314781962568,0.017090585242120683,-0.016227111174806283,0.0011014383675078184,0.08260172145440049,-0.31654659013775444,0.007082450843968283,0.6730125135097763,0.739631094978607,1.0,0.5340699990047544,-0.15406507330782981,-0.0949187640332092,0.5638939460713134,0.2571080795163139,0.04764158255939076,-0.28795570433175804,-0.005520676459542408,0.09006917,0.04549436,-0.27497745,-0.0052718576,False,False,NONE,-0.5664035700585047
normal,265,1.3299999999999936,0.13747447144674668,0.8972240757461197,1.0957939905283558,-0.14710245848446932,0.35218418408903024,0.08663544631695871,0.13747447144674668,0.8972240757461197,1.0957939905283558,-0.14710245848446932,0.35218418408903024,0.08663544631695871,0.01788698187511343,-0.01927445384717046,0.0010610731776487339,0.0721000174255668,-0.3030587293138903,-0.0005060121822786619,0.670685576536723,0.7417417727387365,1.0,0.5332111050899764,-0.1554823030073832,-0.0957939905283558,0.5636180601800304,0.25756925311213386,0.03898582225734097,-0.27189623704596805,-0.005361868383050191,0.09426654,0.03722872,-0.25964177,-0.005120207,False,False,NONE,-0.5661371337201746
normal,266,1.3349999999999935,0.1359930134848243,0.9007272950793042,1.09663699292693,-0.1485168344396387,0.34969634560081936,0.08349741203990162,0.1359930134848243,0.9007272950793042,1.09663699292693,-0.1485168344396387,0.34969634560081936,0.08349741203990162,0.01859007437684083,-0.022748280115072836,0.0009254809199967024,0.07776372145578253,-0.3683480416531635,-0.009324194592034141,0.6683520201677962,0.7438451298070223,1.0,0.5323590066829719,-0.15688216527228183,-0.09663699292692995,0.563344330031784,0.25791341086519726,0.030059553638484754,-0.24865715290417562,-0.0048218130547420576,0.09739889,0.028704759,-0.2374501,-0.0046044923,False,False,NONE,-0.5658749511406966
normal,267,1.3399999999999934,0.13449514900862544,0.9042052155962954,1.0974471629344649,-0.15023741022722378,0.34715241344164555,0.08014434159803167,0.13449514900862544,0.9042052155962954,1.0974471629344649,-0.15023741022722378,0.34715241344164555,0.08014434159803167,0.019629069032740462,-0.026607621758726066,0.0007493982690395813,0.10479024032796636,-0.38816435366037155,-0.011195381510814548,0.6660118674342548,0.7459411454241793,1.0,0.5315167184256293,-0.15826407017211608,-0.09744716293446487,0.5630750282487853,0.25832795829465255,0.017707309113388275,-0.21844282886932193,-0.004119355946586171,0.101171896,0.016909234,-0.20859754,-0.003933695,False,False,NONE,-0.5656208944176322
normal,268,1.3449999999999933,0.13297725557509393,0.9076569451173367,1.0982298409423326,-0.15234051181135716,0.3445027067131199,0.07777032837170399,0.13297725557509393,0.9076569451173367,1.0982298409423326,-0.15234051181135716,0.3445027067131199,0.07777032837170399,0.020432320694736713,-0.030450834389896497,0.0004962305976629147,0.06530067666394161,-0.38497096844886836,-0.01991417238093155,0.6636651414324616,0.7480297989033797,1.0,0.5306878858573676,-0.15962714621395702,-0.09822984094233256,0.5628139654057372,0.2584979064222803,0.005903051875547401,-0.18350079370773467,-0.0031079258375736624,0.10271867,0.0056369994,-0.17523035,-0.0029678505,False,False,NONE,-0.5653799047965664
normal,269,1.3499999999999932,0.13143540278601523,0.9110814101275387,1.098995711454848,-0.15483093666717246,0.34175611590102284,0.07620017043069227,0.13143540278601523,0.9110814101275387,1.098995711454848,-0.15483093666717246,0.34175611590102284,0.07620017043069227,0.0209033160710947,-0.034321156205849086,0.0001292926400224281,0.03999477434110524,-0.3873679158904986,-0.03202142072376053,0.661311865323655,0.7501110696304567,1.0,0.5298764625376398,-0.16097034049708203,-0.09899571145484809,0.562566144517781,0.25846429019138795,-0.004467949205879625,-0.14339416525534848,-0.0016404972386117721,0.102412716,-0.0042665773,-0.13693134,-0.0015665594,False,False,NONE,-0.5651544995864558
normal,270,1.354999999999993,0.12986602639191555,0.9144781429455401,1.0997415950834633,-0.15767518894070448,0.33897324449271327,0.07419458121969369,0.12986602639191555,0.9144781429455401,1.0997415950834633,-0.15767518894070448,0.33897324449271327,0.07419458121969369,0.02129593090640802,-0.037830689584354246,-0.00033309803485858844,0.025174480744848307,-0.3393933694122312,-0.04114832157223074,0.6589520623337202,0.7521849370641085,1.0,0.5290860359418046,-0.1622932058814316,-0.09974159508346325,0.5623339789606162,0.25855299580889907,-0.014714141262974713,-0.10161723340896156,0.0002098982059994404,0.103220075,-0.01405097,-0.09703731,0.00020043802,False,False,NONE,-0.5649482750011448
normal,271,1.359999999999993,0.12826546922824916,0.9178466994714832,1.1004712690142553,-0.1608743072132022,0.33614916181008403,0.07251398321476668,0.12826546922824916,0.9178466994714832,1.1004712690142553,-0.1608743072132022,0.33614916181008403,0.07251398321476668,0.021041123266900334,-0.040344354746620896,-0.0008157810022293793,-0.041079309382072236,-0.2218248320989139,-0.04436296268270485,0.6565857557529597,0.7542513807361009,1.0,0.5283202865247105,-0.16359531873538236,-0.1004712690142553,0.562121187434719,0.2585632600392921,-0.02038256033520866,-0.06322872689007179,0.0021426695279881773,0.10331349,-0.019463912,-0.060378987,0.0020460987,False,False,NONE,-0.5647633351485628
normal,272,1.3649999999999929,0.12663091819664268,0.9211871239413213,1.1011827497667857,-0.16432935635000007,0.3333456655086663,0.0706125711656491,0.12663091819664268,0.9211871239413213,1.1011827497667857,-0.16432935635000007,0.3333456655086663,0.0706125711656491,0.02031041904349936,-0.04165360587011247,-0.001327642940961278,-0.0832072601311719,-0.1051115951442237,-0.049176867286655664,0.6542129689358644,0.756310380251469,1.0,0.5275820507392217,-0.16487674368985228,-0.10118274976678565,0.5619298085369203,0.2586388831081725,-0.022089695159843478,-0.031091710186676492,0.0041934363902681755,0.104001775,-0.021094104,-0.029690396,0.004004437,False,False,NONE,-0.5645999971511083
normal,273,1.3699999999999928,0.12496083564240001,0.92450009597802,1.1018704165420323,-0.1679111955438971,0.3306203823840838,0.06820514914384822,0.12496083564240001,0.92450009597802,1.1018704165420323,-0.1679111955438971,0.3306203823840838,0.06820514914384822,0.01950716478788591,-0.04235472305777358,-0.0018132075082239252,-0.08723587831865721,-0.05769710531475161,-0.04630596424858063,0.6518337253008822,0.7583619152887188,1.0,0.5268728896584822,-0.1661381806893012,-0.10187041654203233,0.5617601967977771,0.2588570975088064,-0.022374965401596537,-0.0020129218470662535,0.006140227678089324,0.105987854,-0.021366518,-0.0019221988,0.0058634854,False,False,NONE,-0.5644581600323478
normal,274,1.3749999999999927,0.12325454310224271,0.9277865170669787,1.102529930847168,-0.17153082777384196,0.32799391817238377,0.06500271636476855,0.12325454310224271,0.9277865170669787,1.102529930847168,-0.17153082777384196,0.32799391817238377,0.06500271636476855,0.018292928144742523,-0.04255758227798813,-0.0022458486742372,-0.13957072127184666,-0.014741923832602206,-0.041271879610394274,0.6494480483301871,0.7604059656000279,1.0,0.5261935052279444,-0.16738055146695074,-0.1025299308471681,0.5616121799542603,0.2592955543901284,-0.018276920074739973,0.023800036654515067,0.007876406963828016,0.10997847,-0.017453173,0.022727361,0.0075214147,False,False,NONE,-0.564336212402105
normal,275,1.3799999999999926,0.12151207379904502,0.9310475610047543,1.1031524233978542,-0.1751494739476281,0.3254873895900202,0.06125384684183312,0.12151207379904502,0.9310475610047543,1.1031524233978542,-0.1751494739476281,0.3254873895900202,0.06125384684183312,0.016340614242095635,-0.04222727902167819,-0.0025979865166985694,-0.2122103521477272,0.06161180980601377,-0.03316374951274635,0.6470559615694479,0.7624425110114449,1.0,0.5255438877704028,-0.16860504999330939,-0.10315242339785424,0.5614841612271234,0.25989324073086645,-0.0069121502052821426,0.04559117389877242,0.00929145329996524,0.115418315,-0.0066006174,0.043536365,0.008872684,False,False,NONE,-0.5642354965156604
normal,276,1.3849999999999925,0.11973326999352861,0.9342846939221701,1.10374353824116,-0.17878335141565535,0.32313981659505314,0.058357014824454184,0.11973326999352861,0.9342846939221701,1.10374353824116,-0.17878335141565535,0.32313981659505314,0.058357014824454184,0.014093641635164182,-0.04121185558279574,-0.0028598288421631214,-0.22547490446727006,0.10640435602300297,-0.02552345389155484,0.644657488627595,0.7644715314230885,1.0,0.5249242186340664,-0.16981316249908152,-0.10374353824116,0.5613774730012949,0.2602815301541699,0.008663925035672027,0.062344232622179106,0.010345972173928856,0.11895233,0.008273439,0.059534356,0.009879676,False,False,NONE,-0.5641557732343975
normal,277,1.3899999999999924,0.11791888001081205,0.937499987251613,1.1043039967556392,-0.18231098311324798,0.32101207264346177,0.05517761780699901,0.11791888001081205,0.937499987251613,1.1043039967556392,-0.18231098311324798,0.32101207264346177,0.05517761780699901,0.011953378917776125,-0.0400274301786949,-0.0030499419696198584,-0.21149054127410605,0.12308308879813293,-0.018979812038284943,0.6422526531765881,0.7664930068093467,1.0,0.524333773165776,-0.17100698044226625,-0.10430399675563917,0.5612919176163518,0.2607571454356894,0.0260149011001097,0.07670253824929633,0.011114049538679853,0.12328114,0.0248424,0.073245525,0.010613136,False,False,NONE,-0.5640966326789627
normal,278,1.3949999999999922,0.11606999933877984,0.9406955685472181,1.1048347718940514,-0.1857425163207726,0.31908873620836,0.05252484175884253,0.11606999933877984,0.9406955685472181,1.1048347718940514,-0.1857425163207726,0.31908873620836,0.05252484175884253,0.010050064383931055,-0.03882935840795307,-0.0031639806284016864,-0.19109629444425155,0.11132859418998203,-0.01116918385161192,0.6398414789511823,0.7685069172190735,1.0,0.5237714796124024,-0.17218865132814465,-0.10483477189405144,0.5612270698208065,0.261107843114028,0.04392880045159279,0.09002599979812397,0.01157811412537817,0.12647301,0.041948915,0.085968494,0.011056284,False,False,NONE,-0.5640597009306898
normal,279,1.3999999999999921,0.1141874678550837,0.9438732707262183,1.1053462834165526,-0.18907922599756222,0.3173465494905063,0.05066457063016981,0.1141874678550837,0.9438732707262183,1.1053462834165526,-0.18907922599756222,0.3173465494905063,0.05066457063016981,0.008748951267668066,-0.037773871372449586,-0.0032357628561988506,-0.11264743546616117,0.1033582737728355,-0.007535306939554952,0.6374239897486935,0.770513242775786,1.0,0.5232365218936098,-0.17336002795043226,-0.10534628341655261,0.561184458590914,0.26125931176021044,0.05922145999986127,0.10357825957823218,0.011873332443707325,0.1278516,0.05655233,0.09890995,0.011338198,False,False,NONE,-0.5640443016673521
normal,280,1.404999999999992,0.11227241090498444,0.9470346976110772,1.1058393344988178,-0.19230557898797998,0.3157506025180712,0.04885373778317053,0.11227241090498444,0.9470346976110772,1.1058393344988178,-0.19230557898797998,0.3157506025180712,0.04885373778317053,0.008077920118667448,-0.0366231294102648,-0.003285476928210875,-0.05295563745616523,0.12345991423330968,-0.00486375395449087,0.6350002094287646,0.7725119636778612,1.0,0.5227277985237802,-0.17452273393321593,-0.10583933449881777,0.5611635240606738,0.2614057275524692,0.07125831529265512,0.11525932613472889,0.012080402424075948,0.12918422,0.06804668,0.11006455,0.011535934,False,False,NONE,-0.5640502629445531
normal,281,1.409999999999992,0.11032584070194179,0.950180789129641,1.1063168488209565,-0.19543227074957822,0.31423264748774976,0.047439809233838524,0.11032584070194179,0.950180789129641,1.1063168488209565,-0.19543227074957822,0.31423264748774976,0.047439809233838524,0.008207396989275039,-0.03485251971912542,-0.0033490098213848976,0.035423415417328345,0.19480991703846368,-0.009857451845239763,0.6325701619131284,0.7745030601987306,1.0,0.5222443212111867,-0.17567772893091038,-0.10631684882095649,0.5611640293380125,0.26145481880803845,0.07785047730388825,0.1209948100025457,0.0123429065213255,0.12963101,0.07434173,0.11554153,0.011786607,False,False,NONE,-0.5640771441795283
normal,282,1.4149999999999918,0.10834906000221933,0.9533118101337152,1.1067834448401614,-0.1984145917794582,0.31272154594878615,0.046521902741408605,0.10834906000221933,0.9533118101337152,1.1067834448401614,-0.1984145917794582,0.31272154594878615,0.046521902741408605,0.009055710077285142,-0.03278476270655837,-0.0034839236080206593,0.09487821567143322,0.21463068433735558,-0.017148487321612192,0.6301338711853731,0.7764865126870754,1.0,0.5217848111831538,-0.17682529744663988,-0.10678344484016145,0.5611856012857634,0.2613785539572329,0.0787883829700178,0.12281429865982085,0.012891271476888599,0.12893689,0.07523736,0.117279015,0.012310257,False,False,NONE,-0.5641248844320876
normal,283,1.4199999999999917,0.1063437284387438,0.9564272020268301,1.1072479613649013,-0.20122343306605178,0.3111368952323109,0.04649435618609266,0.1063437284387438,0.9564272020268301,1.1072479613649013,-0.20122343306605178,0.3111368952323109,0.04649435618609266,0.010283627120645348,-0.030585607924516083,-0.0036622093128157304,0.12268843912803946,0.2149479143387527,-0.02154299385061908,0.6276913612907046,0.7784623015670201,1.0,0.5213476328519607,-0.17796490045980995,-0.10724796136490133,0.561228104510938,0.2610696947273676,0.07579092427167357,0.12166937471042391,0.013613569819350923,0.12612581,0.072375,0.116185695,0.013000001,False,False,NONE,-0.5641937676601506
normal,284,1.4249999999999916,0.10431163405785074,0.959525827582976,1.1077229600794862,-0.20385138914141743,0.3094283413095742,0.047779870840192126,0.10431163405785074,0.959525827582976,1.1077229600794862,-0.20385138914141743,0.3094283413095742,0.047779870840192126,0.011171518706729245,-0.028676478934603417,-0.0039097899919817375,0.06907612649354206,0.18032106435391784,-0.029011879645289146,0.6252426563357093,0.7804304073383264,1.0,0.5209310222778586,-0.17909542024464964,-0.10772296007948623,0.561291845346384,0.2604118767485047,0.07399449315327403,0.12083150133617333,0.014613667010994907,0.120138675,0.07065953,0.115385585,0.013955024,False,False,NONE,-0.5642814964040528
normal,285,1.4299999999999915,0.10225486125884797,0.9626066141519147,1.108209147682942,-0.20626661887352554,0.30762475113787136,0.04876381913545728,0.10225486125884797,0.9626066141519147,1.108209147682942,-0.20626661887352554,0.30762475113787136,0.04876381913545728,0.011284080411396441,-0.027312783004372437,-0.004252007732030223,0.002060482156976857,0.12252020196476524,-0.03827385066120693,0.6227877804881168,0.7823908105765848,1.0,0.5205329192292688,-0.18021580357532996,-0.1082091476829421,0.5613746302621051,0.25982745084106695,0.0772333169366523,0.12194766602265437,0.015993167990518926,0.11481953,0.07375239,0.11645144,0.01527235,False,False,NONE,-0.5643854843807538
normal,286,1.4349999999999914,0.10017521923179859,0.965669179293719,1.1087020732572153,-0.2085205329589755,0.3058001464968158,0.049504284623228034,0.10017521923179859,0.965669179293719,1.1087020732572153,-0.2085205329589755,0.3058001464968158,0.049504284623228034,0.011037952510796662,-0.026579598958572766,-0.00468943755607411,-0.023522017343600918,0.05317545359205414,-0.04551403567400139,0.6203267579765603,0.7843434919334067,1.0,0.5201515387447617,-0.1813256873603123,-0.10870207325721526,0.5614737472808947,0.25930322402382694,0.08307504966152907,0.12632218908088083,0.017754610880584658,0.11004827,0.07933083,0.120628804,0.016954405,False,False,NONE,-0.5645056577945943
normal,287,1.4399999999999913,0.0980736805910821,0.9687136106379884,1.1092063035457547,-0.21069210134004474,0.30399364600266304,0.05067642272246091,0.0980736805910821,0.9687136106379884,1.1092063035457547,-0.21069210134004474,0.30399364600266304,0.05067642272246091,0.011198519454289848,-0.026328861256028104,-0.005141675206055608,0.0289155327757657,0.019503470137162617,-0.045419604762467515,0.6178596130903387,0.7862884321366155,1.0,0.5197859324992565,-0.18242517850137296,-0.10920630354575467,0.5615891541950458,0.2586603693695678,0.0858622173021285,0.13372272089194034,0.01957641566852579,0.10419733,0.08199238,0.1276958,0.018694099,False,False,NONE,-0.5646413028103637
normal,288,1.4449999999999912,0.09595076297083444,0.9717400425926357,1.1097208630546207,-0.21282393654362322,0.3021906320616829,0.05175022561771374,0.09595076297083444,0.9717400425926357,1.1097208630546207,-0.21282393654362322,0.3021906320616829,0.05175022561771374,0.012205221290934817,-0.02590475602836448,-0.005521599941515541,0.12656461954452325,0.04703063058066932,-0.034939353281938215,0.6153863701791759,0.7882256119904366,1.0,0.5194356072083415,-0.18351443060219907,-0.1097208630546207,0.5617201830667994,0.2580380663563496,0.0818892315463409,0.13940498374542123,0.02110991861021931,0.098533444,0.078198455,0.13312195,0.020158486,False,False,NONE,-0.5647925618393392
normal,289,1.449999999999991,0.09380673759118728,0.9747479517329591,1.1102485250337608,-0.21492392438539346,0.3003145240703607,0.0530808498359711,0.09380673759118728,0.9747479517329591,1.1102485250337608,-0.21492392438539346,0.3003145240703607,0.0530808498359711,0.014059173515972334,-0.02492886383056978,-0.005766133918011233,0.20384178351293333,0.11681373404831727,-0.02370574285448693,0.6129070536529809,0.7901550123756869,1.0,0.5191003160617936,-0.18459293935727228,-0.11024852503376081,0.5618669136620623,0.2573420701533393,0.07020033038491522,0.14041680400108802,0.022102469850997102,0.092198834,0.067036375,0.13408817,0.021106305,False,False,NONE,-0.5649582037752264
normal,290,1.454999999999991,0.09164229904277897,0.9777359565339949,1.1107890410446795,-0.2169394370005009,0.2982799478882181,0.054329350441471455,0.09164229904277897,0.9777359565339949,1.1107890410446795,-0.2169394370005009,0.2982799478882181,0.054329350441471455,0.01632490176993246,-0.02319938298747786,-0.005944823117712363,0.22776566023164957,0.1904419457176299,-0.019677594188978235,0.610421687981607,0.7920766142499636,1.0,0.518779388938828,-0.18565934228403136,-0.11078904104467946,0.562028164223718,0.2566612109137024,0.05323353194704162,0.13449505656460076,0.022832088707595906,0.08600199,0.05083428,0.12843332,0.021803038,False,False,NONE,-0.5651342515064841
normal,291,1.4599999999999909,0.08945904578685314,0.9807021706953671,1.1113328643543339,-0.21876793419550764,0.2960527855187126,0.0542474372790597,0.08945904578685314,0.9807021706953671,1.1113328643543339,-0.21876793419550764,0.2960527855187126,0.0542474372790597,0.01849586942019583,-0.021125350176627773,-0.0060194405782205895,0.21848531048357206,0.2109387926277035,-0.008332638338850167,0.60793029769461,0.7939903986478318,1.0,0.5184712519077569,-0.1867117720475353,-0.11133286435433387,0.5621999035585723,0.25632659717763656,0.034618439763451456,0.1236342598452261,0.023145607151074363,0.08295651,0.033058174,0.11806202,0.022102427,False,False,NONE,-0.5653158247549154
normal,292,1.4649999999999908,0.08725913860098013,0.9836446456190518,1.1118694676251943,-0.2203822830396452,0.293627499652768,0.05351999207095257,0.08725913860098013,0.9836446456190518,1.1118694676251943,-0.2203822830396452,0.293627499652768,0.05351999207095257,0.02073522530353294,-0.018803785323781165,-0.005989273671599528,0.22927738348943727,0.2305005875341873,0.000418287104242087,0.6054329073810061,0.7958963466810123,1.0,0.518173768780026,-0.18774829893803957,-0.11186946762519434,0.5623773254609112,0.25616372070990884,0.012971755620307616,0.10826133249629465,0.02303991270876912,0.08147409,0.012387115,0.103381954,0.022001496,False,False,NONE,-0.5655001786600868
normal,293,1.4699999999999906,0.0850447454223559,0.986561307334445,1.112398694210647,-0.2217726484317027,0.2909945836432979,0.05271096110621267,0.0850447454223559,0.986561307334445,1.112398694210647,-0.2217726484317027,0.2909945836432979,0.05271096110621267,0.022995972154773194,-0.01658895208880341,-0.0058410245854681455,0.22176765892742378,0.2268787946587399,0.013478195284870329,0.6029295416890293,0.7977944395385674,1.0,0.5178847962666735,-0.1887668677958776,-0.11239869421064697,0.5625576050876024,0.256025028148469,-0.011461138771275713,0.09107365739998836,0.022461518925707257,0.08021177,-0.010944582,0.086968936,0.021449171,False,False,NONE,-0.5656831949101871
normal,294,1.4749999999999905,0.08281816878680381,0.9894501317145851,1.1129147921666456,-0.22293276783817076,0.2881631750740297,0.05115055649948364,0.08281816878680381,0.9894501317145851,1.1129147921666456,-0.22293276783817076,0.2881631750740297,0.05115055649948364,0.024891306658959854,-0.014475322015031534,-0.005596026099393292,0.1682934224333301,0.2064621801525794,0.020544083274733328,0.6004202253258888,0.7996846584870869,1.0,0.517602056539085,-0.18976547322749815,-0.11291479216664557,0.5627366826969638,0.2560884806893082,-0.03548666165835587,0.07194159096099884,0.021495515046656324,0.08078929,-0.033887267,0.06869916,0.020526705,False,False,NONE,-0.5658627399006511
normal,295,1.4799999999999904,0.08058150341812896,0.9923090674683112,1.1134202948776584,-0.22389269031462494,0.2851266989849943,0.05024050238393953,0.08058150341812896,0.9923090674683112,1.1134202948776584,-0.22389269031462494,0.2851266989849943,0.05024050238393953,0.025730268028310015,-0.013050844587226064,-0.005313953777066514,0.05693178274317637,0.1164511961840102,0.02557536818585814,0.5979049830575237,0.801566984870873,1.0,0.5173234796393947,-0.1907420825974382,-0.11342029487765837,0.5629123270545371,0.2559859917694305,-0.0536691088565326,0.05593697916527209,0.02038051064179188,0.079856485,-0.051250223,0.05341588,0.019461954,False,False,NONE,-0.5660362282129827
normal,296,1.4849999999999903,0.07833654891871634,0.9951368838337995,1.113913743076459,-0.22468581115344424,0.28199806307528974,0.048966226890818365,0.07833654891871634,0.9951368838337995,1.113913743076459,-0.22468581115344424,0.28199806307528974,0.048966226890818365,0.02554476388714444,-0.01264858641093783,-0.004989626895733381,-0.04642996762380409,0.02353292476237389,0.032331346144209426,0.5953838397083598,0.803441400112124,1.0,0.5170472907896435,-0.19169548372167555,-0.11391374307645896,0.5630820546366994,0.25598383302583994,-0.06489114993404595,0.04613498029335614,0.019095677183698683,0.07983684,-0.061966483,0.04405566,0.018235028,False,False,NONE,-0.5662016132679447
normal,297,1.4899999999999902,0.07608425325280455,0.9979334718841543,1.1143899464429712,-0.2254087294791654,0.27888366337801834,0.047164452984740965,0.07608425325280455,0.9979334718841543,1.1143899464429712,-0.2254087294791654,0.27888366337801834,0.047164452984740965,0.02362860552904524,-0.012552027558290322,-0.0046219766877372,-0.2331361707326314,0.012605564851349747,0.03754728797966516,0.5928568201610642,0.8053078857111183,1.0,0.5167725669082597,-0.19262558617303593,-0.11438994644297118,0.5632437857665926,0.2561271189147165,-0.06220214790667253,0.037988911643847295,0.017636631293433302,0.08114096,-0.059398677,0.03627674,0.016841743,False,False,NONE,-0.5663584278953555
normal,298,1.4949999999999901,0.0738248694550967,1.000699960664787,1.1148461039989588,-0.22611560283269302,0.2759197724513518,0.04524604017768557,0.0738248694550967,1.000699960664787,1.1148461039989588,-0.22611560283269302,0.2759197724513518,0.04524604017768557,0.020098894806326033,-0.01238655538460679,-0.004190725374411412,-0.383168676262546,0.02160942970644325,0.0444282399071406,0.5903239493562996,0.8071664232463965,1.0,0.5164990799012029,-0.19353353741839052,-0.11484610399895878,0.5633969801553824,0.2563095835359987,-0.04486152902584104,0.029169144805557927,0.015922102853566177,0.082801655,-0.042839605,0.027854482,0.015204488,False,False,NONE,-0.5665074334399786
normal,299,1.49999999999999,0.07155853953622265,1.0034390452099327,1.1152831069905607,-0.22680356622059644,0.27326915836724724,0.04319138797143882,0.07155853953622265,1.0034390452099327,1.1152831069905607,-0.22680356622059644,0.27326915836724724,0.04319138797143882,0.01590440568478271,-0.012064078892064524,-0.0036626928184780444,-0.418084090344428,0.042742187631931536,0.05588911407963143,0.5877852522924782,0.8090169943749437,1.0,0.5162267127562556,-0.19442205083498898,-0.11528310699056066,0.5635424984607725,0.2565359725199836,-0.018449236727985957,0.01893853993189728,0.013819129361878901,0.084862135,-0.017617723,0.018084973,0.013196296,False,False,NONE,-0.5666494999545766
normal,300,1.50499999999999,0.06928553625088783,1.0061546020360015,1.1156999384485276,-0.22746281199538024,0.27101773863312856,0.04122732994594331,0.06928553625088783,1.0061546020360015,1.1156999384485276,-0.22746281199538024,0.27101773863312856,0.04122732994594331,0.012211986972101053,-0.01147636287647456,-0.0030023793443386434,-0.3414142022493004,0.05192455926128916,0.0686346733295087,0.5852407540255152,0.8108595808323698,1.0,0.5159552177746274,-0.19529502120363174,-0.11569993844852755,0.5636811224555806,0.2567473857610209,0.008771578329550373,0.006304426936838744,0.011185381413682145,0.086786315,0.008376241,0.0060202843,0.010681252,False,False,NONE,-0.5667857443443213
normal,301,1.5099999999999898,0.06700636052819413,1.0088505132011019,1.1160980100820235,-0.22806408448807022,0.2691441255217962,0.03927520342621751,0.06700636052819413,1.0088505132011019,1.1160980100820235,-0.22806408448807022,0.2691441255217962,0.03927520342621751,0.009635322991771828,-0.011432479212597714,-0.0022440923653581813,-0.23839709828106864,-0.0110244418321976,0.07742589665498899,0.5826904796685812,0.8126941644330902,1.0,0.5156841191403871,-0.1961563487680117,-0.11609801008202347,0.5638139514419632,0.2569637939052008,0.031652622321043246,-0.0026250713538353136,0.00815784372867369,0.08875595,0.030226028,-0.0025067586,0.007790167,False,False,NONE,-0.5669158412474924
normal,302,1.5149999999999897,0.0647214193829298,1.0115298606186476,1.1164731852500094,-0.22863712146333529,0.2675519087688879,0.03684272627947302,0.0647214193829298,1.0115298606186476,1.1164731852500094,-0.22863712146333529,0.2675519087688879,0.03684272627947302,0.008075333714473923,-0.012003507215097856,-0.0014293040903414647,-0.12765376063072167,-0.07524594606232014,0.08365459780212121,0.5801344543918546,0.8145207270705056,1.0,0.5154130350089248,-0.19700913354814198,-0.11647318525000938,0.5639407754727297,0.2573159670195551,0.049824000236101944,-0.006925593625970941,0.004902263888832679,0.09196126,0.047578417,-0.006613455,0.004681317,False,False,NONE,-0.5670401882787894
normal,303,1.5199999999999896,0.06243053082170002,1.0141947104940676,1.1168226088622664,-0.22924544147130774,0.26613972186235874,0.034325878631948255,0.06243053082170002,1.0141947104940676,1.1168226088622664,-0.22924544147130774,0.26613972186235874,0.034325878631948255,0.007656712355057422,-0.013172321821850684,-0.0005069714763207908,-0.009537590392489277,-0.11577479030694647,0.09705772150150552,0.577572703422273,0.8163392507171802,1.0,0.5151421726005729,-0.19785545977688745,-0.11682260886226636,0.5640618431489123,0.25770156452804016,0.06104906517811238,-0.0059678678985759515,0.001214200861440785,0.09547077,0.058297563,-0.005698894,0.0011594765,False,False,NONE,-0.5671594091950969
normal,304,1.5249999999999895,0.06013287091774291,1.016846060596526,1.1171445086192822,-0.22994933813369414,0.2648006906310735,0.03154320925185538,0.06013287091774291,1.016846060596526,1.1171445086192822,-0.22994933813369414,0.2648006906310735,0.03154320925185538,0.00865104970116923,-0.01395963257159727,0.0005214412863870162,0.13212187356068797,-0.06651304653055204,0.1040507897827903,0.575005252043284,0.8181497174250196,1.0,0.5148723811255411,-0.1986963431715063,-0.11714450861928216,0.5641778456615135,0.2581689182706275,0.061846882711616084,-0.006851911755553713,-0.0029007537926064105,0.09972439,0.059059422,-0.006543094,-0.0027700157,False,False,NONE,-0.5672746879360382
normal,305,1.5299999999999894,0.05782748447323742,1.01948364549414,1.11744108481619,-0.230739827593765,0.26340107536389507,0.029006744097246743,0.05782748447323742,1.01948364549414,1.11744108481619,-0.230739827593765,0.26340107536389507,0.029006744097246743,0.010942247847293888,-0.014253862707193218,0.0016365203340846688,0.2562642086772884,-0.011931742639417571,0.11509671328492534,0.5724321255945964,0.8199521093254485,1.0,0.5146046411213591,-0.19953153616869157,-0.11744108481618998,0.5642899777528254,0.25858301527879435,0.05150522354330332,-0.010575894856177062,-0.007365161284232233,0.103493296,0.049183864,-0.010099236,-0.007033211,False,False,NONE,-0.5673842642212701
