scenario,step,t,x,y,z,vx,vy,vz,x_used,y_used,z_used,vx_used,vy_used,vz_used,roll,pitch,yaw,p,q,r,ref_x,ref_y,ref_z,err_x,err_y,err_z,err_norm,thrust_cmd,rates_des_x,rates_des_y,rates_des_z,action0,action1,action2,action3,noise_active,dropout_active,dropout_mode,reward
noise,10,0.05499999999999999,1.7419472333281927e-05,0.0001889185506819808,0.010594538061311167,-0.00018973916045420013,0.00043461096536459706,0.04996103482012049,0.036709732682461214,-0.09065851637909174,0.08709941232193756,-0.09325869656467686,-0.006244003615565229,0.06307498131931759,0.00044421658594650035,0.0008709562028017296,-8.48225031570457e-05,-0.031062338028167095,-0.015143979979808844,-0.00023288832655565743,0.0,0.0,0.16,-1.7419472333281927e-05,-0.0001889185506819808,0.14940545836241015,0.1494055788186595,0.29221614561999015,-0.668155385977046,0.8970881844283474,0.0003397527669618468,0.40960523,-0.6380414,0.85665613,0.00032443998,True,False,NONE,-0.14896488674081276
noise,11,0.05999999999999999,1.4683495660739467e-05,0.00019255159123135056,0.011035234852459604,-0.0002655467624666441,0.000355326955995716,0.04222116153682039,-0.2871517927680208,-0.1557161847113659,0.054170898666414044,0.26451735268062676,-0.08113689531362132,0.2862758830564261,0.00014915073744713235,0.000684175908059098,-7.54944549327357e-05,-0.02898620595034275,-0.01805222719952076,0.0009621768253642225,0.0,0.0,0.16,-1.4683495660739467e-05,-0.00019255159123135056,0.1489647615712617,0.14896488674081276,0.24882624491160144,-2.0074257909089095,-1.3659748751716474,0.00030262931020193863,0.01469205,-1.0,-1.0,0.00028898972,True,False,NONE,-0.14859319114095937
noise,12,0.06499999999999999,1.116085554857265e-05,0.00019516952591266612,0.011406933874539218,-0.0003274835289250916,0.00023696250557039573,0.035688253795807354,0.04341036164935187,-0.12053748215140425,-0.0126528987194617,-0.15956469197889037,0.07715983794778916,0.02282909015007832,-0.00011532005546644078,0.00043948933745256843,-5.768788905389698e-05,-0.024635397082593796,-0.02419883949805337,0.0015942426998268036,0.0,0.0,0.16,-1.116085554857265e-05,-0.00019516952591266612,0.1485930625491821,0.14859319114095937,0.34827308671942914,0.16044555074104513,1.668159311999469,0.0002315472664092185,0.9198075,0.15321422,1.0,0.00022111135,True,False,NONE,-0.1482768194425434
noise,13,0.06999999999999999,6.115288178218877e-06,0.00019781276596591064,0.01172330905611962,-0.0006178483173584918,0.00023354423128561452,0.03053734504719481,-0.008052248466891124,0.1642566157973747,0.022578299272778518,0.04678413352499728,-0.07194535781950728,-0.1506015045134284,-0.0004028051286516009,3.5650915124005585e-05,-3.900969568291572e-05,-0.026449653192098833,-0.04929760133239576,0.002911047051844982,0.0,0.0,0.16,-6.115288178218877e-06,-0.00019781276596591064,0.1482766873676017,0.1482768194425434,0.357084,0.1970508589664634,-0.5173415016807427,0.00015693201716450073,1.0,0.1881697,-0.49402475,0.00014985904,True,False,NONE,-0.14800705096514147
noise,14,0.075,2.680096066954148e-06,0.00019807057243106198,0.011993078016967754,-0.00013884975029096328,-0.00013747551982558565,0.02588494161020284,0.2676843246253899,0.12220146239058033,-0.1217864929559764,-0.05894913073388096,-0.23705447863672388,0.008563659166826519,-0.0005004379746887885,-0.000252330218239715,-1.5958561853949432e-05,0.003131858895677186,-0.013632648700693027,0.001820254868236528,0.0,0.0,0.16,-2.680096066954148e-06,-0.00019807057243106198,0.14800691840675356,0.14800705096514147,0.357084,-2.0975329186093745,-1.0212380033389148,6.476737825327046e-05,1.0,-1.0,-0.9752104,6.184829e-05,True,False,NONE,-0.147778384249128
noise,15,0.08,2.055274312028345e-06,0.00019648165464535854,0.012221742806965648,-1.788131337571409e-05,-0.0001857621529467919,0.021909625154187137,-0.11088841944003335,-0.1749317543585943,0.058013177445495584,0.22687591712688746,0.07627487547598034,-0.017046749664382,-0.0004443938252030732,-0.0003275188180097986,-1.886007473581522e-06,0.00777562022869834,-0.004095174241148906,0.0011730412746237262,0.0,0.0,0.16,-2.055274312028345e-06,-0.00019648165464535854,0.14777825361675567,0.147778384249128,0.3271698275534835,-0.20383048301016543,-2.048423336110745,8.481875750482774e-06,0.7277362,-0.19464378,-1.0,8.099595e-06,True,False,NONE,-0.14758469512660957
noise,16,0.085,2.2155208061885856e-06,0.00019480929728377962,0.012415429886283323,3.450389694215501e-05,-0.00016849889983214833,0.018563369873319524,0.15117769234408984,-0.11359098961948182,-0.010913978601086938,-0.014193624501230474,-0.06105082752077367,0.06743840851483324,-0.0003673057134728072,-0.0003367081549902818,6.454136698112526e-06,0.008281365512014999,0.0007316913144369745,0.0006537499466943822,0.0,0.0,0.16,-2.2155208061885856e-06,-0.00019480929728377962,0.14758456653743798,0.14758469512660957,0.3364863049103153,-1.4850250980737505,-0.8096907096508991,-2.48948362780387e-05,0.8125301,-1.0,-0.77319765,-2.3772818e-05,True,False,NONE,-0.14742036753319
noise,17,0.09000000000000001,2.673398318453929e-06,0.00019351842213321058,0.012579755930449662,4.9517781487729476e-05,-0.00011553248591256286,0.015762266515345444,-0.22371458156786042,-0.21624527937390056,-0.177191695013583,0.26365549863310106,0.08295537881307602,-0.03025706479889627,-0.0002998225066902122,-0.00031501230698630897,1.0826892228552103e-05,0.006246845772502139,0.002663660687490019,0.0003601371212750143,0.0,0.0,0.16,-2.673398318453929e-06,-0.00019351842213321058,0.14742024049327165,0.14742036753319,0.357084,-0.3939930403351261,-1.7639571905463434,-4.241292563036839e-05,1.0,-0.37623563,-1.0,-4.050136e-05,True,False,NONE,-0.14728083169029094
noise,18,0.09500000000000001,3.2334525579691245e-06,0.0001927946890977766,0.012719290955773316,5.731915902548383e-05,-5.477960513547525e-05,0.013381623654828145,0.1838821735184451,-0.1728374148782092,0.022805833905404378,0.21273770470280104,0.08175561243816334,0.08169089572581673,-0.0002523762790570688,-0.0002767909286428573,1.1436851744982672e-05,0.004158667015781008,0.004174668502672219,-8.842581390206419e-05,0.0,0.0,0.16,-3.2334525579691245e-06,-0.0001927946890977766,0.147280705467948,0.14728083169029094,0.31792599662953924,-0.12594500650744322,-2.446636820362493,-4.488135582545312e-05,0.64360344,-0.12026862,-1.0,-4.2858537e-05,True,False,NONE,-0.14714373761493796
noise,19,0.10000000000000002,3.360199173736099e-06,0.0001961173145532919,0.012856389542546552,-6.942934910652085e-05,0.0005019562360831667,0.014415929609148625,-0.011799902056718149,0.011023771542699482,0.31432519211929794,0.1983431969013464,0.16877612113731436,-0.17675084821149153,-0.00039500566796465194,-0.0004979122490219995,7.40202461781975e-05,-0.032341471421544,-0.03341843092471756,0.008259545522726357,0.0,0.0,0.16,-3.360199173736099e-06,-0.0001961173145532919,0.14714360688117475,0.14714373761493796,0.2531969056966951,2.1403604527329314,-2.3492445875250016,-0.0002953999841737579,0.05447162,1.0,-1.0,-0.0002820862,True,False,NONE,-0.1469411178093883
noise,20,0.10500000000000002,-2.04141879839538e-06,0.0002053714686034775,0.013059022146751777,-0.0007203411958370545,0.0010491367369766494,0.022713544771937176,-0.07229741760549861,-0.017918991772023316,-0.01941263414587095,-0.058385862637519347,-0.015184234873271526,-0.03465930279412784,-0.0009131307714573399,-0.002146461787275785,0.0003299041299905997,-0.05271194862949527,-0.22198145722931675,0.03262077829077289,0.0,0.0,0.16,2.04141879839538e-06,-0.0002053714686034775,0.14694097427696953,0.1469411178093883,0.357084,-0.29421462674168664,1.2000533909147129,-0.0013197602797483433,1.0,-0.28095427,1.0,-0.0012602783,True,False,NONE,-0.14665432544003365
noise,21,0.11000000000000003,-1.7922985899017592e-05,0.00021652456549773474,0.01334583192045733,-0.0019696337072507702,0.001113829977212136,0.03081609461165061,-0.003007850108586141,-0.16665192136589324,0.1385611294280327,0.011993024661270356,0.011210781620754486,0.07916694821824347,0.0005855774892740388,-0.006011230060209917,0.0009051413623616125,0.20748745506533683,-0.4203102384508841,0.06376997572405439,0.0,0.0,0.16,1.7922985899017592e-05,-0.00021652456549773474,0.146654164503264,0.14665432544003365,0.26612583140091145,-0.9547591187274638,-0.08126290186814847,-0.0036229720626382985,0.17214423,-0.9117278,-0.07760035,-0.0034596834,True,False,NONE,-0.14630226914294517
noise,22,0.11500000000000003,-4.398932238033241e-05,0.0002277106366961603,0.013697911103038968,-0.002770625799199517,0.0011024672175052835,0.0370307571952295,-0.1484197287019636,-0.18368137222247002,-0.28961660266329975,-0.1610418367889981,-0.1337988827374315,0.10864347857902851,0.0022660211087372852,-0.010477669485786285,0.0014816970942538882,0.15631395637998907,-0.4708417122816006,0.057307894890546655,0.0,0.0,0.16,4.398932238033241e-05,-0.0002277106366961603,0.14630208532068234,0.14630226914294517,0.357084,-2.4623869781094423,2.5323783227845316,-0.0059328992329430365,1.0,-1.0,1.0,-0.0056655016,True,False,NONE,-0.1458790443486096
noise,23,0.12000000000000004,-7.950858272706452e-05,0.0002374197379100275,0.014121166944194262,-0.0038233387166490473,0.000910785577488909,0.043914224734783375,0.07357784583233742,-0.08684016759673753,-0.25088723435414106,-0.4577557894039754,0.24126839903079006,-0.026646041594831846,0.001946604077431326,-0.01649683721953701,0.0020333223409855264,-0.09520795520958315,-0.6345734285683707,0.056491392073069885,0.0,0.0,0.16,7.950858272706452e-05,-0.0002374197379100275,0.14587882947952704,0.1458790443486096,0.357084,2.3742313498455236,2.5736638792049362,-0.008144483525722052,1.0,1.0,1.0,-0.0077774087,True,False,NONE,-0.1453776888915054
noise,24,0.12500000000000003,-0.00012914705515266924,0.0002446850407250094,0.014622570811268245,-0.005406391636148255,0.0006725820510885052,0.05263444294589879,-0.14749166089705945,0.04030928137804753,0.2021893401981288,-0.027891370305075592,-0.17482407443961848,0.14178211221703052,-0.0009144598686603976,-0.02253693059544781,0.002531372060059093,-0.35181993296049,-0.585506881514702,0.047122044211993085,0.0,0.0,0.16,0.00012914705515266924,-0.0002446850407250094,0.14537742561245307,0.1453776888915054,0.22167643006232818,-1.8660087429916246,1.4894370954772025,-0.010143010832166467,-0.23241198,-1.0,1.0,-0.009685862,True,False,NONE,-0.14476767532703874
noise,25,0.13000000000000003,-0.00019997466190742498,0.00025115126705875935,0.015232677070316988,-0.007703847216770275,0.0006699852610276053,0.06424097909971997,0.07091799328324735,-0.07104837371561977,0.04152956811479371,-0.20507553454377786,0.15614172066874585,-0.027882192170755715,-0.0045288694033401924,-0.02734968865377183,0.003015207047361918,-0.3527511575219865,-0.4422604398796234,0.048383737262620935,0.0,0.0,0.16,0.00019997466190742498,-0.00025115126705875935,0.1447673193534043,0.14476767532703874,0.3390833584800298,1.4887128053418304,2.2627332338073716,-0.01208588879899617,0.83616716,1.0,1.0,-0.011541174,True,False,NONE,-0.14407744202174388
noise,26,0.13500000000000004,-0.0002971311810620983,0.000260394616639283,0.01592309609881207,-0.010413149570366289,0.0010380040663350407,0.0702197463298601,0.0646055061546235,-0.23894443449120545,-0.010831570482722559,-0.18458097075964738,0.04305500994466196,0.4016481280042424,-0.011115434596266155,-0.03030310350750902,0.003583379341573134,-0.7480849498188137,-0.21882801757114034,0.057816701439811546,0.0,0.0,0.16,0.0002971311810620983,-0.000260394616639283,0.14407690032490925,0.14407744202174388,0.25055838270833486,-0.9374253009172704,2.086204133830208,-0.01436753642419497,0.030457102,-0.8951752,1.0,-0.013719986,True,False,NONE,-0.14335031526459824
noise,27,0.14000000000000004,-0.0004235892409609689,0.00027723871604561247,0.016650575087920384,-0.013416599487826586,0.0019656540370844773,0.0738747287843954,-0.02724767503340653,0.11674564998215732,-0.08206437203590516,-0.15558460991660533,-0.12525968940649296,-0.005866042931440746,-0.018386346826936677,-0.02977597944199488,0.004336776893537725,-0.6963673562756834,0.13669744796264988,0.08246462153187113,0.0,0.0,0.16,0.0004235892409609689,-0.00027723871604561247,0.14334942133580092,0.14335031526459824,0.357084,-0.6155865933403719,2.327624498140541,-0.017391968574287178,1.0,-0.58784187,1.0,-0.016608106,True,False,NONE,-0.14260321353381392
noise,28,0.14500000000000005,-0.0005800677891720097,0.00030870998626626115,0.017398296820684066,-0.016376639742342734,0.003596379060324164,0.0749589248611287,-0.05551722937389388,0.03610052939859578,0.16526267991014634,0.09238783345788354,-0.14002803488782495,-0.07554671683049693,-0.027666852867972963,-0.025120609792469994,0.005169829658401829,-0.9879393815518377,0.5789678182235601,0.09781025305509947,0.0,0.0,0.16,0.0005800677891720097,-0.00030870998626626115,0.14260169960303726,0.14260321353381392,0.295836270049873,-1.2618898383694919,-0.5545151242097839,-0.020737104207889597,0.4425538,-1.0,-0.52952296,-0.019802475,True,False,NONE,-0.14180992483690577
noise,29,0.15000000000000005,-0.0007647178736499487,0.0003635269552860109,0.018192599448191984,-0.019124221067692657,0.006208900862794176,0.08144014257383275,-0.17455877842712894,-0.17335644068558206,0.1702861543016381,0.1042706021743224,-0.0606198493930499,0.2488218964785097,-0.039180910118325765,-0.01635287972371108,0.005980992897992982,-1.2017853514717243,0.9666852043480249,0.11303929992077269,0.0,0.0,0.16,0.0007647178736499487,-0.0003635269552860109,0.14180739697552933,0.14180992483690577,0.20863326285849082,-1.5627197857180959,0.010166966240885053,-0.023996709648499193,-0.35112438,-1.0,0.009708738,-0.02291517,True,False,NONE,-0.14093975912105558
noise,30,0.15500000000000005,-0.0009712861075388695,0.0004532865904869464,0.01906431309382307,-0.021086414188684746,0.01001162229334432,0.08929015263072743,0.10629715326048646,-0.251860111016272,0.11779377055656395,-0.07105548814279519,-0.021312018510981842,0.07600046585675244,-0.05270058323518206,-0.006253774049718254,0.006741433463428495,-1.3874500204627214,0.997564345161802,0.12480871966285845,0.0,0.0,0.16,0.0009712861075388695,-0.0004532865904869464,0.14093568332989825,0.14093975912105558,0.27772702076860123,-1.4848010569164127,0.2435220050844029,-0.027055325493899815,0.27773246,-1.0,0.23254639,-0.025835933,True,False,NONE,-0.1400200034686392
noise,31,0.16000000000000006,-0.001189384610341598,0.0005898723854261726,0.01998628714432494,-0.02196260590399178,0.014965154797076207,0.09263316832557326,-0.028400197667890103,-0.08066117285064857,-0.008650434070671169,0.09456859318640326,-0.03554162921890131,0.09927119943570252,-0.06743985693874939,0.003894419646450698,0.007441650692091784,-1.4871264292364414,0.9878589959899092,0.1315505130140338,0.0,0.0,0.16,0.001189384610341598,-0.0005898723854261726,0.14001370927939638,0.1400200034686392,0.3291559155003093,-0.4327538919141215,-0.9911611121342153,-0.0298747985352832,0.74581254,-0.41324952,-0.94648916,-0.02852833,True,False,NONE,-0.13908375816814242
noise,32,0.16500000000000006,-0.001408549329257165,0.0007860175278261339,0.02092559205179052,-0.02181982118888572,0.021282319634811395,0.0942795342811989,-0.09445840421239428,0.12488490028785892,0.09540420010649471,-0.06473786052930218,-0.07897817955151988,0.2561875957908885,-0.08240136614286825,0.013039287603621856,0.008078781638276621,-1.495827362279902,0.8756014795403683,0.13217850777635948,0.0,0.0,0.16,0.001408549329257165,-0.0007860175278261339,0.1390744043719308,0.13908375816814242,0.24094211920730982,0.5154860567414152,1.3101577233919566,-0.03244351927411824,-0.05706532,0.49225292,1.0,-0.030981278,True,False,NONE,-0.13812519989487573
noise,33,0.17000000000000007,-0.0016191901042914196,0.001057089870811209,0.02188833279457457,-0.020732344840313808,0.02922619566711948,0.09758963460074381,0.18146056892285256,-0.09059194353400954,0.05452038588455734,-0.06282906330318282,0.22352816061839356,-0.11071072208294767,-0.09632650510357248,0.018986114603323546,0.008718596041384885,-1.3503325199921785,0.4883425678613054,0.10968414456479636,0.0,0.0,0.16,0.0016191901042914196,-0.001057089870811209,0.13811166362914673,0.13812519989487573,0.35563846150938483,2.908245086489187,-0.5810623156570504,-0.03502457337665476,0.9868434,1.0,-0.55487365,-0.033446003,True,False,NONE,-0.1371372357905274
noise,34,0.17500000000000007,-0.001813716778492686,0.0014182140482799839,0.02288208898407513,-0.018992052972337522,0.038489874430783076,0.0996460281115216,0.10545636432670705,0.04521215037332161,0.17034421427267601,0.016190628591394005,0.14192529587004202,-0.07236498711672537,-0.10665418856793368,0.02408784897082915,0.009169412970830147,-0.905644476582164,0.511594279161373,0.09335624425902275,0.0,0.0,0.16,0.001813716778492686,-0.0014182140482799839,0.1371179074396462,0.1371372357905274,0.2930523410698989,2.875936127332764,-1.0932314766133782,-0.03685076462686288,0.41721585,1.0,-1.0,-0.03518989,True,False,NONE,-0.13612431450780849
noise,35,0.18000000000000008,-0.001987033304385785,0.0018815735256458195,0.02390319124470318,-0.01672558442742522,0.04907436614063217,0.10338378852099324,-0.2885716840092751,-0.1316786924390152,0.3592407180281289,0.24737966124723493,0.17468865570674552,0.1328183729008305,-0.11125691939950985,0.02789337236494849,0.009495254556552247,-0.30926568737210997,0.3164573665590578,0.06686973773743804,0.0,0.0,0.16,0.001987033304385785,-0.0018815735256458195,0.13609680517901812,0.13612431450780849,0.16268000000000002,2.1581484202700505,-1.375411660373865,-0.03817786910614266,-0.769368,1.0,-1.0,-0.03645718,True,False,NONE,-0.13506231538494334
noise,36,0.18500000000000008,-0.0021340177932493683,0.0024573374820253675,0.024976900259770785,-0.01399402514033578,0.060443456572463014,0.10877412255048349,-0.1280055773828635,-0.03854529144615497,0.1721474682768766,0.006110554853084477,0.09167593330863565,0.13957632719458618,-0.11002851476673946,0.027897396941836544,0.009946616958377391,0.26011650029878935,-0.11526879886352677,0.03858845626384532,0.0,0.0,0.16,0.0021340177932493683,-0.0024573374820253675,0.13502309616395053,0.13506231538494334,0.2365440312503102,1.7600060632533492,0.532055183197529,-0.040008185255839185,-0.09709451,1.0,0.5080753,-0.038205,True,False,NONE,-0.13402480565179112
noise,37,0.19000000000000009,-0.002254656841809896,0.003139031363059278,0.026030927103121076,-0.011459954529578488,0.0706002459593446,0.1031686977472173,-0.08742845515678342,-0.03457873761994749,0.030636707098903485,0.11897533150506753,-0.11371865567461277,0.21659598560196763,-0.10342542984667595,0.022884419859780406,0.010679427941016232,0.7819679063759967,-0.6249474972479863,0.013248831357236604,0.0,0.0,0.16,0.002254656841809896,-0.003139031363059278,0.13396906932060024,0.13402480565179112,0.2806979528434448,-0.7967906408761127,-1.0478244209056866,-0.042966127756247086,0.3047724,-0.76087904,-1.0,-0.04102963,True,False,NONE,-0.13310845452360373
noise,38,0.1950000000000001,-0.002353747096870646,0.003912458477973028,0.02696987498904627,-0.009439531967204384,0.07951867309210425,0.09067717721657192,-0.0966800528213758,0.030944603361837797,-0.11783219895201147,0.04365258413367615,-0.17847869849961046,-0.026820280400908655,-0.09208625575415412,0.017457727052718787,0.01115597104947295,1.2411357976252793,-0.5047759695582175,-0.011659151757284558,0.0,0.0,0.16,0.002353747096870646,-0.003912458477973028,0.13303012143467505,0.13310845452360373,0.357084,-1.242420236820509,-0.017905329109666312,-0.04490019011769764,1.0,-1.0,-0.01709833,-0.042876523,True,False,NONE,-0.13233186641677416
noise,39,0.2000000000000001,-0.0024365115386971586,0.0047678199949065594,0.027776495587580514,-0.007919491419426274,0.08747480573971157,0.07756931005487541,0.03673630779532104,-0.03624660120454316,0.05809004539975021,-0.14351676359645563,-0.18144708460336711,0.10632078294256336,-0.07954537677354677,0.011989931486085776,0.011449906144680312,1.2276725473963486,-0.5673447907192712,-0.01931139524171463,0.0,0.0,0.16,0.0024365115386971586,-0.0047678199949065594,0.1322235008361408,0.13233186641677416,0.29748639169473845,-1.79269228829526,1.4516875984068272,-0.04610455526388879,0.45757237,-1.0,1.0,-0.044026606,True,False,NONE,-0.13165289438839373
noise,40,0.2050000000000001,-0.002506815889202988,0.005698006564361018,0.02849435701562713,-0.006769264793187219,0.09481644815494832,0.07041589871223962,-0.024127838768185274,0.0810093374995478,0.04798507005835341,-0.36092098968028274,0.13529543609638633,0.30445099789395774,-0.06887731358193831,0.0065128493904845096,0.011523546746229895,1.0105096352419582,-0.5406248149459078,-0.038278200840694755,0.0,0.0,0.16,0.002506815889202988,-0.005698006564361018,0.13150563940809418,0.13165289438839373,0.2503128958873398,2.764194085626904,2.374341911798456,-0.04642792653695269,0.028222803,1.0,1.0,-0.044335403,True,False,NONE,-0.1310328798962398
noise,41,0.2100000000000001,-0.0025691399083405462,0.006695313619101582,0.02916350338918737,-0.006091980808051299,0.10131765062763205,0.0661728071697346,-0.07381858564092666,0.11388852346240334,0.0024554769867955704,0.10624626384692451,0.04893148550452565,-0.11484003694047255,-0.061702211834767186,0.0032266794105331926,0.01114845037985301,0.6045535566530373,-0.244099789935681,-0.06594734555859885,0.0,0.0,0.16,0.0025691399083405462,-0.006695313619101582,0.13083649303453393,0.1310328798962398,0.357084,1.8287472343263773,-0.8540296483622426,-0.04495541219739479,1.0,1.0,-0.8155382,-0.04292926,True,False,NONE,-0.13047158910887588
noise,42,0.2150000000000001,-0.002627616833831844,0.0077512409305163414,0.0297853679889445,-0.005784864488106363,0.10696655713998922,0.060807471085739875,-0.30590450052403906,-0.028993094306137782,0.049899596978140386,0.373036070130264,0.015627581419771608,0.19600555388120006,-0.05493238186252966,0.004006001078733714,0.010253372769730689,0.7098134163931012,0.19841068913208637,-0.09064689162446987,0.0,0.0,0.16,0.002627616833831844,-0.0077512409305163414,0.13021462843477682,0.13047158910887588,0.2780966095861611,0.41942726882110437,-2.4752240144702675,-0.041400735188829835,0.28109628,0.40052354,-1.0,-0.03953479,True,False,NONE,-0.12996104504583228
