scenario,step,t,x,y,z,vx,vy,vz,x_used,y_used,z_used,vx_used,vy_used,vz_used,roll,pitch,yaw,p,q,r,ref_x,ref_y,ref_z,err_x,err_y,err_z,err_norm,thrust_cmd,rates_des_x,rates_des_y,rates_des_z,action0,action1,action2,action3,noise_active,dropout_active,dropout_mode,reward
dropout,393,1.96999999999998,-0.18613719732337503,1.1690432165710962,1.1173310736331814,-0.31206971324103666,0.09368640906859889,-0.016272447963621667,-0.18613719732337503,1.1690432165710962,1.1173310736331814,-0.31206971324103666,0.09368640906859889,-0.016272447963621667,0.016229381347489594,-0.01229614948536292,-0.006869755526014327,0.012188063713914161,0.12423762144213941,0.04806412721509515,0.32688802965495445,0.9450630751798007,1.0,0.5130252269783295,-0.22398014139129552,-0.1173310736331814,0.5719515434840143,0.2602719305978498,-0.025284270673670076,0.0023242987668118695,0.02700164438497289,0.11886496,-0.0241447,0.002219542,0.025784671,False,False,NONE,-0.5750811924888652
dropout,394,1.9749999999999799,-0.18926177196457225,1.1699667003318792,1.117158505309465,-0.31257633126680756,0.0919020707201899,-0.017607007043144492,-0.18926177196457225,1.1699667003318792,1.117158505309465,-0.31257633126680756,0.0919020707201899,-0.017607007043144492,0.016849572656657933,-0.011262562730364398,-0.006259810144061087,0.07417349303949315,0.0881591937630347,0.0625350851710827,0.32391741819816133,0.9460853588275412,1.0,0.5131791901627336,-0.22388134150433803,-0.11715850530946503,0.5720156043817416,0.2605844703623728,-0.029965900788413765,-0.0066616611871150935,0.02457751238252008,0.12170954,-0.028615328,-0.006361418,0.023469796,False,False,NONE,-0.5751398811400085
dropout,395,1.9799999999999798,-0.19239057527744946,1.1708720455139707,1.1169738110068648,-0.3129752804203894,0.09007190170608508,-0.01868852927797879,-0.19239057527744946,1.1708720455139707,1.1169738110068648,-0.3129752804203894,0.09007190170608508,-0.01868852927797879,0.01787897056897356,-0.011065253215460022,-0.005542086926733164,0.11215927184409802,0.002539253607741721,0.07393254194530001,0.32094360980722164,0.9470983049947401,1.0,0.5133341850846711,-0.2237737405192306,-0.11697381100686477,0.5720747721967654,0.2608364511289147,-0.038524725729568235,-0.010212207040382728,0.021720474730525224,0.12400294,-0.036788404,-0.009751939,0.020741526,False,False,NONE,-0.5751940600183618
dropout,396,1.9849999999999797,-0.19552305476305296,1.1717583832707987,1.1167828337194445,-0.31333879599358266,0.088145392697953,-0.019215981495057287,-0.19552305476305296,1.1717583832707987,1.1167828337194445,-0.31333879599358266,0.088145392697953,-0.019215981495057287,0.01867139714392822,-0.011786810230637539,-0.004789878501921713,0.06577365801656543,-0.09529260851955176,0.07751570671375543,0.3179666338324231,0.9481019036840279,1.0,0.5134896885954761,-0.22365647958677082,-0.11678283371944453,0.572129453363983,0.2609464232607347,-0.046414437305848655,-0.00677668471560247,0.018723615727534226,0.12500386,-0.044322524,-0.006471257,0.017879736,False,False,NONE,-0.5752428760087045
dropout,397,1.9899999999999796,-0.1986593889501291,1.1726248847428131,1.1165818687976645,-0.3137385634731724,0.08614799061029856,-0.0204485366054573,-0.1986593889501291,1.1726248847428131,1.1165818687976645,-0.3137385634731724,0.08614799061029856,-0.0204485366054573,0.018872748723251564,-0.013145442524524273,-0.003962777713675186,0.0015082463881619552,-0.14291462882069292,0.08698109252871919,0.3149865196553171,0.9490961449902905,1.0,0.5136459086054462,-0.22352873975252263,-0.11658186879766452,0.572178773684258,0.2612457073132307,-0.050502961707416576,0.002272820022673832,0.015425119518832301,0.12772779,-0.048226777,0.0021703832,0.014729904,False,False,NONE,-0.5752883621502729
dropout,398,1.9949999999999795,-0.20180068144511518,1.1734709887203647,1.1163770147679988,-0.3142720637523979,0.0840967629828878,-0.020417921132592064,-0.20180068144511518,1.1734709887203647,1.1163770147679988,-0.3142720637523979,0.0840967629828878,-0.020417921132592064,0.01836419422835204,-0.0147650898722289,-0.003069080624380795,-0.06793079321759432,-0.17369848926324868,0.09417123570618552,0.3120032966884272,0.9500810191007677,1.0,0.5138039781335424,-0.223389969619597,-0.11637701476799878,0.5722247950227334,0.26121627988647206,-0.04963351898577242,0.015134271013137473,0.01185800386321569,0.12745996,-0.04739652,0.014452164,0.01132356,False,False,NONE,-0.5753343904701689
dropout,399,1.9999999999999793,-0.20494850758134148,1.1742966793949532,1.1161801631358361,-0.31496760181442657,0.08206514842187021,-0.01939632903887605,-0.20494850758134148,1.1742966793949532,1.1161801631358361,-0.31496760181442657,0.08206514842187021,-0.01939632903887605,0.01754817085188831,-0.0170940776578598,-0.0021815210740803955,-0.08451838599025083,-0.24630356784501697,0.09217595024366301,0.3090169943749597,0.9510565162951495,1.0,0.5139655019563012,-0.22324016309980366,-0.11618016313583612,0.5722713848588702,0.2609239949381606,-0.04611451450968641,0.03576655100993461,0.008313219464699295,0.12479972,-0.044036116,0.03415454,0.00793854,False,False,NONE,-0.575383822310088
dropout,400,2.0049999999999795,-0.20810483723712864,1.1751026246864784,1.1159952486090492,-0.315874052861017,0.08011274166936985,-0.01824166823764759,-0.20810483723712864,1.1751026246864784,1.1159952486090492,-0.315874052861017,0.08011274166936985,-0.01824166823764759,0.017022906785006824,-0.019605729662218963,-0.0013845712423841078,-0.04165030636488286,-0.24857755804547826,0.08056606711504317,0.306027642188513,0.9520226269456726,1.0,0.5141324794256417,-0.22307999774080578,-0.1159952486090492,0.5723214040137508,0.26059164183605504,-0.043986400553455804,0.06057727288552407,0.005128881566020103,0.12177481,-0.04200392,0.057847034,0.004897721,False,False,NONE,-0.5754380538050438
dropout,401,2.0099999999999794,-0.21127197689642158,1.1758896595857782,1.1158170711316406,-0.3170148581854293,0.0782369879705658,-0.017639052614109037,-0.21127197689642158,1.1758896595857782,1.1158170711316406,-0.3170148581854293,0.0782369879705658,-0.017639052614109037,0.01680330958981059,-0.02125889720332872,-0.0006966632275881728,-0.01685424519113078,-0.13140567517026097,0.06802345167428657,0.30303526963278643,0.9529793415172149,1.0,0.514307246529208,-0.22291031806856332,-0.11581707113164064,0.5723762291529891,0.2604009240119744,-0.04338872433943447,0.0815356238909749,0.002378991164905334,0.12003899,-0.041433178,0.07786079,0.0022717693,False,False,NONE,-0.5754992694423523
dropout,402,2.0149999999999793,-0.21445203690995526,1.1766581660136208,1.1156463751537682,-0.31834975487132555,0.07638809813308271,-0.01674630693287571,-0.21445203690995526,1.1766581660136208,1.1156463751537682,-0.31834975487132555,0.07638809813308271,-0.01674630693287571,0.016514819326686452,-0.021705645307147994,-0.00011873788677560402,-0.023536598771216038,-0.011176738761722026,0.055242403578657825,0.3000399062412887,0.9539266505673897,1.0,0.5144919431512439,-0.22273151544623115,-0.11564637515376819,0.5724380941435708,0.2601310291050481,-0.041927390242381526,0.09537296635379268,6.758664637199793e-05,0.117582545,-0.04003771,0.091074474,6.4540494e-05,False,False,NONE,-0.5755687373297365
dropout,403,2.019999999999979,-0.2176460255301386,1.1774084219424608,1.1154838583591782,-0.3197500378606647,0.07457313218871092,-0.01604837942665665,-0.2176460255301386,1.1774084219424608,1.1154838583591782,-0.3197500378606647,0.07457313218871092,-0.01604837942665665,0.016321982878546658,-0.02120244069796189,0.0003564401520246116,-0.02535761602882261,0.07056014333855398,0.0442408091174552,0.29704158157704735,0.9548645447466391,1.0,0.514687607107186,-0.2225438771958217,-0.11548385835917818,0.5725081935907927,0.25990858391048305,-0.040831058495299055,0.10256794811723788,-0.001834016609208926,0.11555796,-0.03899079,0.097945176,-0.0017513569,False,False,NONE,-0.5756462118747828
dropout,404,2.024999999999979,-0.2208538199392334,1.1781406919806547,1.1153285308697778,-0.32111808970829114,0.07277955972388318,-0.015286257403875028,-0.2208538199392334,1.1781406919806547,1.1153285308697778,-0.32111808970829114,0.07277955972388318,-0.015286257403875028,0.015781635022711484,-0.020238988333260696,0.0007509919066392877,-0.06392543496404099,0.10921748667279968,0.03631994718761844,0.2940403252323166,0.9557930147983262,1.0,0.51489414517155,-0.2223476771823285,-0.11532853086977779,0.572586360571835,0.25966622520260785,-0.03670850408019012,0.10583876525756974,-0.0034141011074342287,0.11335213,-0.03505404,0.10106858,-0.0032602265,False,False,NONE,-0.5757320272024498
dropout,405,2.029999999999979,-0.22407471730793568,1.1788553081754007,1.1151841562713865,-0.32240619342824767,0.07102655162601303,-0.014064060307099302,-0.22407471730793568,1.1788553081754007,1.1151841562713865,-0.32240619342824767,0.07102655162601303,-0.014064060307099302,0.014711601993276244,-0.018414177514527973,0.0010979029777469977,-0.11358735194427791,0.19459919850349047,0.030707276720305543,0.2910361668282845,0.9567120515588267,1.0,0.5151108841362202,-0.22214325661657408,-0.11518415627138645,0.5726728902888338,0.2592986001790846,-0.027868062226513668,0.10138044192544853,-0.004804490149309436,0.11000619,-0.02661204,0.09681119,-0.00458795,False,False,NONE,-0.5758258827367501
dropout,406,2.034999999999979,-0.2273073569874693,1.1795530734714588,1.1150536082094067,-0.3235323174847076,0.0693706530458707,-0.012784754753841922,-0.2273073569874693,1.1795530734714588,1.1150536082094067,-0.3235323174847076,0.0693706530458707,-0.012784754753841922,0.013483982681155325,-0.016372212497966068,0.0014204745291550734,-0.12556320815460376,0.2071975094571069,0.029352407080699867,0.28802913601478203,0.9576216459576183,1.0,0.5153364930022513,-0.22193142751384043,-0.11505360820940669,0.5727674853727244,0.25890988166110385,-0.016592929106243846,0.09332897070094688,-0.006098327541264627,0.10646827,-0.01584508,0.0891226,-0.005823474,False,False,NONE,-0.5759269403347516
dropout,407,2.0399999999999787,-0.23054979827103345,1.1802351543530287,1.1149389050026857,-0.32446449046291564,0.0678309985068165,-0.011003383651529648,-0.23054979827103345,1.1802351543530287,1.1149389050026857,-0.32446449046291564,0.0678309985068165,-0.011003383651529648,0.012396031469723246,-0.014158710492776559,0.0017365122013478468,-0.09592916608408376,0.22370026109696645,0.027913839620048567,0.28501926246998893,0.9585217890173721,1.0,0.5155690607410224,-0.22171336533565666,-0.11493890500268567,0.5728692910647758,0.2583826562809018,-0.005023163180724138,0.08164058048397453,-0.0073668195105390894,0.10166973,-0.0047967676,0.07796101,-0.0070347944,False,False,NONE,-0.5760327686142981
dropout,408,2.0449999999999786,-0.23379983497662027,1.1809028404421615,1.114835422901368,-0.3251627473598311,0.06642457907951436,-0.010275257469245942,-0.23379983497662027,1.1809028404421615,1.114835422901368,-0.3251627473598311,0.06642457907951436,-0.010275257469245942,0.011594982345759902,-0.011989584822712562,0.0020472601480614992,-0.06059724124470704,0.2066248089582951,0.028819817421245186,0.28200657590014244,0.959412471854039,1.0,0.5158064108767627,-0.22149036858812254,-0.11483542290136795,0.5729759255255025,0.258126164498828,0.005875698803934447,0.06753624849362297,-0.008614929447763854,0.09933527,0.005610879,0.06449237,-0.008226652,False,False,NONE,-0.5761397654854813
dropout,409,2.0499999999999785,-0.237055113838069,1.181557246010901,1.114733161631612,-0.3256354182391365,0.06511522862413818,-0.009986793227245291,-0.237055113838069,1.181557246010901,1.114733161631612,-0.3256354182391365,0.06511522862413818,-0.009986793227245291,0.011086630822366834,-0.010166033681202296,0.002357839807184005,-0.048446297250368024,0.1746062518635875,0.030025718573177717,0.27899110603924226,0.9602936856769393,1.0,0.5160462198773113,-0.22126356033396166,-0.11473316163161207,0.5730837308450735,0.2579843155237878,0.015618686876103148,0.05351152088793536,-0.009863142683771836,0.09804423,0.014914747,0.05109974,-0.009418608,False,False,NONE,-0.5762490285651354
dropout,410,2.0549999999999784,-0.24031381633427606,1.1821988641639016,1.114644869736462,-0.32593427845939393,0.0638481120632833,-0.008420769839255228,-0.24031381633427606,1.1821988641639016,1.114644869736462,-0.32593427845939393,0.0638481120632833,-0.008420769839255228,0.011000319591388702,-0.008249104204197591,0.00267629207994749,-0.0030372928648034095,0.19061154664784882,0.029728827916945172,0.27597288264875874,0.9611654217888482,1.0,0.5162866989830348,-0.2210334423750534,-0.11464486973646193,0.5731938453541308,0.25750177326137247,0.02250045575408428,0.03667462402086249,-0.011143642505025645,0.09365237,0.021486353,0.035021685,-0.010641395,False,False,NONE,-0.5763580089392386
dropout,411,2.0599999999999783,-0.24357405296651521,1.182828092786192,1.1145653059493577,-0.3260381772295795,0.06261456067922475,-0.007759779129568302,-0.24357405296651521,1.182828092786192,1.1145653059493577,-0.3260381772295795,0.06261456067922475,-0.007759779129568302,0.011225940217040055,-0.006731549192982485,0.0029981669554667804,0.03392254368224863,0.1389849810614578,0.030329249731083915,0.27295193551733843,0.9620276715860822,1.0,0.5165259884838537,-0.2208004212001099,-0.11456530594935765,0.5733036997165097,0.2572522724472209,0.027294302120000336,0.02069749323295004,-0.012438637424491474,0.09138154,0.026064139,0.01976465,-0.011878024,False,False,NONE,-0.5764650491540364
dropout,412,2.064999999999978,-0.2468340917663471,1.183444920599005,1.1144938616455886,-0.3259816114533079,0.06136884488487051,-0.006861835792961339,-0.2468340917663471,1.183444920599005,1.1144938616455886,-0.3259816114533079,0.06136884488487051,-0.006861835792961339,0.01172095293158979,-0.005538507377593419,0.0033269476065846135,0.056645795193022236,0.10712588515102164,0.0326950060001572,0.26992829446050953,0.9628804265585839,1.0,0.5167623862268567,-0.2205644940404211,-0.11449386164558861,0.5734116359167305,0.2569371286089612,0.02977840869913472,0.005393605268253462,-0.013762077397979267,0.088513255,0.028436286,0.0051505137,-0.013141816,False,False,NONE,-0.5765695869942541
dropout,413,2.069999999999978,-0.2500926240626771,1.1840489750843004,1.114434244903138,-0.32580176019850865,0.060079782194200286,-0.005646739183739546,-0.2500926240626771,1.1840489750843004,1.114434244903138,-0.32580176019850865,0.060079782194200286,-0.005646739183739546,0.012087788631777115,-0.005042630024028012,0.0036959416729208123,0.021210628692939326,0.03425535769626421,0.03602342319701117,0.26690198932038894,0.963723678290006,1.0,0.5169946133830661,-0.22032529679429436,-0.11443424490313792,0.5735170992055522,0.25653365296076047,0.03274758098527018,-0.005809349890491028,-0.015247293517506364,0.08484102,0.031271636,-0.0055475207,-0.014560093,False,False,NONE,-0.5766694031864564
dropout,414,2.074999999999978,-0.2533487800185977,1.1846398892520678,1.1143798330129335,-0.32555023416734663,0.05876205406847637,-0.005498236694310477,-0.2533487800185977,1.1846398892520678,1.1143798330129335,-0.32555023416734663,0.05876205406847637,-0.005498236694310477,0.01224495865550462,-0.005178092294390779,0.0040355938851846865,0.00811107162734147,-0.032225141924349686,0.03340505657526782,0.26387304996538624,0.9645574184577944,1.0,0.5172218299839839,-0.22008247079427334,-0.11437983301293353,0.5736178706795666,0.25640708627032294,0.03703563777236462,-0.012801490620101491,-0.016615991351274822,0.08368908,0.035366427,-0.012224523,-0.015867103,False,False,NONE,-0.5767627977238468
dropout,415,2.079999999999978,-0.2566023486323231,1.1852175494645016,1.1143232106752212,-0.3252949955066655,0.057434101272047164,-0.0057543367007861215,-0.2566023486323231,1.1852175494645016,1.1143232106752212,-0.3252949955066655,0.057434101272047164,-0.0057543367007861215,0.012780169354193734,-0.005721621817813758,0.004378809744007262,0.07214057789015314,-0.065046303480592,0.03590369381728925,0.2608415062899105,0.9653816388332702,1.0,0.5174438549222335,-0.21983591063123142,-0.11432321067522122,0.5737122685623302,0.25638749600359656,0.038164921344637864,-0.016541202576902825,-0.017999801810925142,0.08351078,0.036444817,-0.015795685,-0.017188545,False,False,NONE,-0.5768500595982531
dropout,416,2.0849999999999778,-0.25985369340570597,1.18578171792688,1.1142641031325193,-0.32508607149267,0.05607290152232539,-0.006021198671498573,-0.25985369340570597,1.18578171792688,1.1142641031325193,-0.32508607149267,0.05607290152232539,-0.006021198671498573,0.01401686274522824,-0.0066171193099662795,0.00479985664406751,0.13801482107081675,-0.09142387856898943,0.046209372671538705,0.2578073882140734,0.9661963312817111,1.0,0.5176610816197793,-0.2195853866451688,-0.11426410313251933,0.5738005077695096,0.256371908397495,0.033258177218671,-0.016869302572325603,-0.019695989052776305,0.083368905,0.03175922,-0.016108997,-0.018808285,False,False,NONE,-0.5769298659536863
dropout,417,2.0899999999999777,-0.2631034980015678,1.1863316569335407,1.1141945003603013,-0.3249533108975446,0.05462206929987974,-0.007177998995548785,-0.2631034980015678,1.1863316569335407,1.1141945003603013,-0.3249533108975446,0.05462206929987974,-0.007177998995548785,0.015977508418364376,-0.007628056559761906,0.0053748462731712816,0.21523292052061507,-0.10452368971750993,0.06337463862939587,0.2547707256833957,0.9670014877624314,1.0,0.5178742236849635,-0.21933016917110926,-0.11419450036030132,0.5738813628080893,0.25659412071868504,0.02143155249329063,-0.01531465758006548,-0.02200938468487432,0.08539137,0.020465625,-0.014624421,-0.021017414,False,False,NONE,-0.5770034662084107
dropout,418,2.0949999999999775,-0.26635271236384817,1.1868657947100787,1.1141185916518273,-0.3249195469835491,0.05299332542114046,-0.007695654326439443,-0.26635271236384817,1.1868657947100787,1.1141185916518273,-0.3249195469835491,0.05299332542114046,-0.007695654326439443,0.01852301679938397,-0.00855699863801246,0.0060500900743433615,0.2683871474808222,-0.09737970922554802,0.07051998310493061,0.25173154866851083,0.9677971003288619,1.0,0.518084261032359,-0.2190686943812168,-0.11411859165182725,0.5739559628995355,0.2566519505674981,0.0027081541014564673,-0.013156199464941995,-0.024725485114748497,0.08591771,0.0025860968,-0.012563245,-0.023611099,False,False,NONE,-0.5770710454694464
dropout,419,2.0999999999999774,-0.26960227352852856,1.18738194061889,1.114037447644536,-0.3249760579643537,0.05113374162417853,-0.008264094365279116,-0.26960227352852856,1.18738194061889,1.114037447644536,-0.3249760579643537,0.05113374162417853,-0.008264094365279116,0.020897001461772757,-0.008931715396924163,0.0067976297351278175,0.21483895584001098,-0.008097099616595379,0.07716723847766345,0.2486898871648685,0.9685831611286276,1.0,0.518292160693397,-0.21879877949026227,-0.11403744764453605,0.5740245719548412,0.25672552945114263,-0.017520956691081002,-0.014261718176236261,-0.02773263783222414,0.086587384,-0.01673128,-0.013618938,-0.026482718,False,False,NONE,-0.5771311653806966
dropout,420,2.1049999999999773,-0.27285282306913056,1.1878777677887173,1.113944980071386,-0.32508223254140256,0.049047849829286894,-0.009526629797657605,-0.27285282306913056,1.1878777677887173,1.113944980071386,-0.32508223254140256,0.049047849829286894,-0.009526629797657605,0.02225213622844996,-0.008784361300768815,0.007598979719549392,0.113673279679834,0.01769776396345995,0.08080079953991424,0.24564577119244027,0.9693596624036257,1.0,0.5184985942615709,-0.21851810538509164,-0.11394498007138609,0.5740857193100902,0.25698603806225373,-0.03243404761873392,-0.018859585138452883,-0.03095703521920931,0.088958405,-0.030972235,-0.018009577,-0.029561792,False,False,NONE,-0.5771826207452672
dropout,421,2.1099999999999772,-0.27610435444687315,1.1883515856891032,1.1138380637868064,-0.32517571870154927,0.04681671431016194,-0.01103119518427573,-0.27610435444687315,1.1883515856891032,1.1138380637868064,-0.32517571870154927,0.04681671431016194,-0.01103119518427573,0.0227823338916578,-0.008562041627558874,0.008386717803948068,0.035680657041480206,0.022654882438305976,0.07640148134210546,0.24259923079542134,0.9701265964901024,1.0,0.5187035852422945,-0.2182249891990008,-0.11383806378680639,0.5741381889587588,0.2573165650246899,-0.042597956283403654,-0.024127881922584082,-0.034128954351313884,0.091966696,-0.04067805,-0.02304043,-0.03259075,False,False,NONE,-0.5772251714980418
dropout,422,2.114999999999977,-0.27935667036119505,1.1888025207035995,1.1137179000607655,-0.3252482717445192,0.04451701202510535,-0.012356670626358281,-0.27935667036119505,1.1888025207035995,1.1137179000607655,-0.3252482717445192,0.04451701202510535,-0.012356670626358281,0.02229154616031858,-0.008721206172815098,0.009104318762590387,-0.07123503552539351,-0.023809980450538625,0.07115251262371552,0.23955029604193595,0.9708839558187276,1.0,0.5189069664031309,-0.21791856488487193,-0.11371790006076554,0.5741817669496415,0.2576063363426571,-0.045503081892043516,-0.026512492683176576,-0.037022118982789634,0.09460405,-0.043452244,-0.025317566,-0.03535352,False,False,NONE,-0.5772586758253477
dropout,423,2.119999999999977,-0.2826096974351824,1.1892306140539888,1.11358373473709,-0.3253225199905829,0.0422471253146812,-0.013804959217633866,-0.2826096974351824,1.1892306140539888,1.11358373473709,-0.3253225199905829,0.0422471253146812,-0.013804959217633866,0.020809713769324615,-0.00907957034705307,0.009766305740353302,-0.1658462314540836,-0.04032316243404691,0.06633877582869803,0.23649899702373878,0.9716317329146705,1.0,0.5191086944589212,-0.21759888113931825,-0.11358373473709005,0.5742163133634871,0.2579347410152315,-0.04017874498687447,-0.027206990670665284,-0.039694482658192184,0.097593024,-0.038367875,-0.025980763,-0.03790544,False,False,NONE,-0.5772843628026564
dropout,424,2.124999999999977,-0.28586370954849066,1.1896368284922603,1.113438111798921,-0.3254314126673422,0.04009197473594156,-0.014746513984294097,-0.28586370954849066,1.1896368284922603,1.113438111798921,-0.3254314126673422,0.04009197473594156,-0.014746513984294097,0.018661157013544802,-0.00995554336297801,0.010359919629492733,-0.2284033242330144,-0.09995056967503978,0.05915730336315917,0.2334453638559195,0.9723699203976732,1.0,0.5193090734044101,-0.21726690809458704,-0.11343811179892094,0.5742430045561141,0.2581358315268397,-0.028164193172802894,-0.023267212529133965,-0.04209483801382364,0.09942325,-0.026894823,-0.022218551,-0.04019761,False,False,NONE,-0.5773048129818429
dropout,425,2.129999999999977,-0.28911935138497014,1.1900228390370238,1.1132879974438936,-0.325615427546342,0.03812563725950258,-0.015234974394107906,-0.28911935138497014,1.1900228390370238,1.1132879974438936,-0.325615427546342,0.03812563725950258,-0.015234974394107906,0.01611816972613502,-0.011090945490879718,0.01084892395348635,-0.26017297252380456,-0.11670345769101456,0.0482099212466248,0.23038942667660486,0.9730985109821232,1.0,0.519508778061575,-0.21692432805490058,-0.11328799744389362,0.5742644904135624,0.2582204943343457,-0.010706723979573311,-0.016266572757506953,-0.044077977619681824,0.10019381,-0.010224168,-0.015533432,-0.04209137,False,False,NONE,-0.577321397611824
dropout,426,2.1349999999999767,-0.29237760914514216,1.1903910374849664,1.1131308006796963,-0.32590527504511735,0.0364063828729186,-0.015904459444544612,-0.29237760914514216,1.1903910374849664,1.1131308006796963,-0.32590527504511735,0.0364063828729186,-0.015904459444544612,0.013216877905044413,-0.012131213395735068,0.011249804496608621,-0.2943709005851285,-0.10349842096876644,0.039015103148702296,0.2273312156466607,0.9738174974771255,1.0,0.5197088247918029,-0.2165735400078409,-0.11313080067969628,0.5742821073831519,0.25835591337031333,0.012641052682132529,-0.008673104557936196,-0.045709624303412424,0.101426326,0.012071316,-0.008282205,-0.043649476,False,False,NONE,-0.5773350055823587
dropout,427,2.1399999999999766,-0.295639496524824,1.190744188324916,1.1129607677394782,-0.3262907089920719,0.03497645135009923,-0.017456056157276717,-0.295639496524824,1.190744188324916,1.1129607677394782,-0.3262907089920719,0.03497645135009923,-0.017456056157276717,0.0104102520273472,-0.013285212553236562,0.011548690867316731,-0.27653734046007394,-0.11373572129041816,0.0284237427135147,0.22427076094939566,0.9745268727865738,1.0,0.5199102574742197,-0.21621731553834211,-0.11296076773947816,0.5742967337655759,0.2587282439582991,0.03879355466333016,0.0010588059911432277,-0.046934041513413155,0.104815096,0.037045117,0.0010110852,-0.044818707,False,False,NONE,-0.5773473043052705
dropout,428,2.1449999999999765,-0.29890607261314484,1.1910851239656852,1.1127760544464969,-0.3267897018785994,0.033821302965470125,-0.018772245480806787,-0.29890607261314484,1.1910851239656852,1.1127760544464969,-0.3267897018785994,0.033821302965470125,-0.018772245480806787,0.00811179289261935,-0.01467676244785736,0.011743672812729762,-0.2117275648041848,-0.14124667992178006,0.017996491258139586,0.22120809279026157,0.9752266299092202,1.0,0.5201141654034064,-0.21585849405646507,-0.11277605444649685,0.574310084332607,0.259045789326224,0.06428660239987948,0.014148861096242839,-0.047743328477097106,0.107705235,0.06138918,0.013511167,-0.045591522,False,False,NONE,-0.5773620034054042
dropout,429,2.1499999999999764,-0.30217867441544594,1.1914162863029185,1.1125842312916026,-0.3274292360366855,0.03289806263185147,-0.019269719561805947,-0.30217867441544594,1.1914162863029185,1.1125842312916026,-0.3274292360366855,0.03289806263185147,-0.019269719561805947,0.006437213611235719,-0.015965557071567982,0.011832518690879706,-0.14777068420820386,-0.12231266989679634,0.006998483768152094,0.218143241396557,0.9759167619387442,1.0,0.5203219158120029,-0.2154995243641743,-0.11258423129160255,0.5743258223438849,0.25915242228809265,0.08768896299948051,0.028220768473419207,-0.04812829328642408,0.108675756,0.08373679,0.026948849,-0.045959134,False,False,NONE,-0.5773812724239445
dropout,430,2.1549999999999763,-0.30545864253727745,1.1917396073190765,1.1123863608599889,-0.32819441771735236,0.03215611553149928,-0.02005247794697418,-0.30545864253727745,1.1917396073190765,1.1123863608599889,-0.32819441771735236,0.03215611553149928,-0.02005247794697418,0.005602327786097114,-0.017174318950674432,0.011822450802857213,-0.06930061954301385,-0.12054948353571152,-0.0029891602642467333,0.21507623701712802,0.9765972620638214,1.0,0.5205348795544055,-0.2151423452552551,-0.11238636085998888,0.5743461357596152,0.2593366753305419,0.10666120332709973,0.043292290101338574,-0.04811757786134125,0.11035273,0.101853944,0.041341092,-0.045948904,False,False,NONE,-0.5774048329741861
dropout,431,2.159999999999976,-0.308747021923532,1.1920563547805643,1.1121735599290097,-0.3290599186070043,0.03152058435509563,-0.021811507023033107,-0.308747021923532,1.1920563547805643,1.1121735599290097,-0.3290599186070043,0.03152058435509563,-0.021811507023033107,0.005322031192062654,-0.017990198453701433,0.011688916550336822,-0.020448343707509996,-0.06903523988264124,-0.016468913674336443,0.21200710992206925,0.9772681235681903,1.0,0.5207541318456013,-0.214788231212374,-0.11217355992900968,0.5743707492976581,0.25978348117930555,0.12257148003405988,0.056574936680266356,-0.04761266314263553,0.11441933,0.11704714,0.054025084,-0.045466743,False,False,NONE,-0.5774323868608899
dropout,432,2.164999999999976,-0.31204467950542747,1.1923670946703069,1.1119388698551746,-0.3300073333191608,0.03092647182105565,-0.023965603718455332,-0.31204467950542747,1.1923670946703069,1.1119388698551746,-0.3300073333191608,0.03092647182105565,-0.023965603718455332,0.005833218172338254,-0.01823335943677952,0.011427187566354089,0.07678697669067742,-0.011500545155580195,-0.029108941619125347,0.20893589040242652,0.9779293398307186,1.0,0.520980569907854,-0.21443775483958827,-0.11193886985517465,0.574399351937839,0.26034386858014497,0.13272437849306162,0.06642407875190767,-0.04659431517562048,0.1195197,0.12674245,0.063430324,-0.044494294,False,False,NONE,-0.5774652249954709
dropout,433,2.169999999999976,-0.31535216678501105,1.1926717447413708,1.1116862956237266,-0.3309969882036138,0.030304907798029225,-0.02565837713302109,-0.31535216678501105,1.1926717447413708,1.1116862956237266,-0.3309969882036138,0.030304907798029225,-0.02565837713302109,0.007355116593320233,-0.018119792728092523,0.011049800667103092,0.1680415073679233,0.022003546382600193,-0.040905645906025107,0.20586260876989612,0.978580904325469,1.0,0.5212147755549071,-0.21409084041590187,-0.11168629562372656,0.5744332501143103,0.26079184969173425,0.13450757424357274,0.07409773040512099,-0.04511239208028425,0.123597,0.12844527,0.07075812,-0.04307916,False,False,NONE,-0.5775040853773322
dropout,434,2.174999999999976,-0.31866958577218885,1.1929692846363875,1.1114206433216045,-0.33198648696780436,0.02955748899385774,-0.02695058700633218,-0.31866958577218885,1.1929692846363875,1.1114206433216045,-0.33198648696780436,0.02955748899385774,-0.02695058700633218,0.009338850221734274,-0.018017313671236886,0.010601522710820713,0.20594439611696216,0.009805294251101776,-0.045216700552676375,0.2027872953565275,0.9792228106217626,1.0,0.5214568811287164,-0.21374647401462488,-0.1114206433216045,0.5744731445319033,0.26114116320065245,0.13108624864049995,0.08202936052563065,-0.04334578406193179,0.12677628,0.12517814,0.07833227,-0.041392174,False,False,NONE,-0.5775480702333623
